Id,ComponentCode__c,ComponentDescription__c,Name,Status__c
a0yDO000000QRZxYAO,551,MAINTENANCE AREA PROXIMITY SWITCH,551,Active
a0yDO000000QRZyYAO,552,MAINTENANCE AREA OPTO COUPLER,552,Active
a0yDO000000QRZzYAO,553,MAINTENANCE AREA POWER DISTRIBUTION,553,Active
a0yDO000000QRa0YAG,560,MACHINE ROOM DRIVE MOTOR,560,Active
a0yDO000000QRa1YAG,561,MACHINE ROOM GEARBOX,561,Active
a0yDO000000QRa2YAG,562,MACHINE ROOM BRAKE,562,Active
a0yDO000000QRa3YAG,563,MACHINE ROOM BRAKE CONTROL UNIT,563,Active
a0yDO000000QRa4YAG,564,MACHINE ROOM HIGH SPEED COUPLER,564,Active
a0yDO000000QRa5YAG,565,MACHINE ROOM LOW SPEED COUPLER,565,Active
a0yDO000000QRa6YAG,567,MACHINE ROOM MOTOR PROTECTION UNIT,567,Active
a0yDO000000QRa7YAG,568,MACHINE ROOM GEARBOX PROTECTION UNIT,568,Active
a0yDO000000QRa8YAG,153,FWD SLAVE VEHICLE PHASE LOSS WEST LANE,153,Active
a0yDO000000QRa9YAG,154,AFT SLAVE VEHICLE SUSPENSION LOSS WEST LANE,154,Active
a0yDO000000QRaAYAW,155,AFT SLAVE VEHICLE TRAIN LINE SIGNAL LOSS WEST LANE,155,Active
a0yDO000000QRaBYAW,156,AFT SLAVE VEHICLE CROSS CHECK FAULT WEST LANE,156,Active
a0yDO000000QRaCYAW,157,AFT SLAVE VEHICLE BUMPER SWITCH ACTIVATED WEST LAN,157,Active
a0yDO000000QRaDYAW,158,AFT SLAVE VEHICLE LEFT #1 EMERGENCY ACCESS DOOR OP,158,Active
a0yDO000000QRaEYAW,159,AFT SLAVE VEHICLE LEFT #2 EMERGENCY ACCESS DOOR OP,159,Active
a0yDO000000QRaFYAW,160,AFT SLAVE VEHICLE LEFT #3 EMERGENCY ACCESS DOOR OP,160,Active
a0yDO000000QRaGYAW,161,AFT SLAVE VEHICLE SAFE TO OPERATE SELF TEST WEST L,161,Active
a0yDO000000QRaHYAW,162,AFT SLAVE VEHICLE DOOR ENABLE SELF TEST EAST LANE,162,Active
a0yDO000000QRaIYAW,163,AFT SLAVE VEHICLE LEFT #1 DOOR NOT LOCKED EAST LAN,163,Active
a0yDO000000QRaJYAW,164,AFT SLAVE VEHICLE LEFT #2 DOOR NOT LOCKED EAST LAN,164,Active
a0yDO000000QRaKYAW,165,AFT SLAVE VEHICLE LEFT #3 DOOR NOT LOCKED EAST LAN,165,Active
a0yDO000000QRaLYAW,166,AFT SLAVE VEHICLE RIGHT #1 DOOR NOT LOCKED EAST LA,166,Active
a0yDO000000QRaMYAW,167,AFT SLAVE VEHICLE RIGHT #2 DOOR NOT LOCKED EAST LA,167,Active
a0yDO000000QRaNYAW,504,GUIDEWAY ROPE,504,Active
a0yDO000000QRaOYAW,505,GUIDEWAY SUPPORT SHEAVE,505,Active
a0yDO000000QRaPYAW,566,MACHINE ROOM MOTOR TACHOMETER,566,Active
a0yDO000000QRaQYAW,506,GUIDEWAY POWER RAIL,506,Active
a0yDO000000QRiDYAW,Z14,FULL LOAD TEST - (NON-HYDRO),Z14,Active
a0yDO000000QRiAYAW,Z11,PAINT PIT FLOOR,Z11,Active
a0yDO000000QRiBYAW,Z12,"PAINT RAILS, BRACKETS",Z12,Active
a0yDO000000QRiCYAW,Z13,FIREMAN'S SERVICE,Z13,Active
a0yDO000000QRiEYAW,Z15,NO LOAD TEST - (NON-HYDRO),Z15,Active
a0yDO000000QRiFYAW,Z16,PRESSURE RELIEF VALVE TEST-(HDYRO SPECIFIC),Z16,Active
a0yDO000000QRiGYAW,Z17,OTHER CLEANING AND PAINTING,Z17,Active
a0yDO000000QRiHYAW,Z18,FULL LOAD LEAK DOWN TEST - (HYDRO SPECIFIC),Z18,Active
a0yDO000000QRiIYAW,Z19,NO LOAD LEAK DOWN TEST - (HYDRO SPECIFIC),Z19,Active
a0yDO000000QRiJYAW,Z20,SEALED PVC MONITORING AND EVACUATING,Z20,Active
a0yDO000000QRiKYAW,Z21,GOVERNMENT / LOCAL TESTS,Z21,Active
a0yDO000000QRiLYAW,Z22,CONSULTANT SURVEY,Z22,Active
a0yDO000000QRiMYAW,609,ELECTRICAL ROOM SUB-STATION,609,Active
a0yDO000000QRiNYAW,610,ELECTRICAL ROOM GUIDEWAY CONTROL PANEL,610,Active
a0yDO000000QRiOYAW,611,ELECTRICAL ROOM GUIDEWAY POWER ALLOW RELAY,611,Active
a0yDO000000QRiPYAW,620,VEHICLE POWER DISTRIBUTION,620,Active
a0yDO000000QRiQYAW,621,VEHICLE POWER COIL TERM BLOCK,621,Active
a0yDO000000QRiRYAW,622,VEHICLE MOTOR JUNCTION BOX,622,Active
a0yDO000000QRiSYAW,Z07,"PAINT CROSSHEAD,SLIDE STILES,SAFETY PLANK",Z07,Active
a0yDO000000QRiTYAW,623,VEHICLE CONTROL POWER TRANSFORMER 6KVA,623,Active
a0yDO000000QRiUYAW,624,VEHICLE CONTROL POWER TRANSFORMER 3KVA,624,Active
a0yDO000000QRiVYAW,625,VEHICLE HVAC POWER TRANSFORMER 5KVA,625,Active
a0yDO000000QRiWYAW,D17,CAR DOOR - ROLLER,D17,Active
a0yDO000000QRiXYAW,D18,CAR DOOR - SILL,D18,Active
a0yDO000000QRiYYAW,D19,CAR DOOR - SWITCHES/DOOR LIMITS,D19,Active
a0yDO000000QRiZYAW,D20,CAR DOOR - TRACK,D20,Active
a0yDO000000QRiaYAG,D21,CAR DOOR - VANE / CLUTCH,D21,Active
a0yDO000000QRibYAG,D30,CAR DOOR - ASTRAGAL,D30,Active
a0yDO000000QRicYAG,D31,CAR DOOR - CABLE,D31,Active
a0yDO000000QRidYAG,D32,CAR DOOR - DOOR PANEL,D32,Active
a0yDO000000QRieYAG,D33,CAR DOOR - ECCENTRIC,D33,Active
a0yDO000000QRifYAG,D34,CAR DOOR - GUIDE,D34,Active
a0yDO000000QRigYAG,D35,"CAR DOOR - ROLLER, HANGER",D35,Active
a0yDO000000QRihYAG,D36,"CAR DOOR - ROLLER, UPTHRUST",D36,Active
a0yDO000000QRiiYAG,D37,CAR DOOR - TENITE SHIELD,D37,Active
a0yDO000000QRijYAG,D38,CAR DOOR - VANE/SKATE,D38,Active
a0yDO000000QRikYAG,D39,CAR DOOR - BELT,D39,Active
a0yDO000000QRilYAG,D40,CAR DOOR - BRAKE,D40,Active
a0yDO000000QRimYAG,D41,CAR DOOR - COUPLINGS,D41,Active
a0yDO000000QRinYAG,D42,CAR DOOR - DOOR CHECK,D42,Active
a0yDO000000QRioYAG,D43,CAR DOOR - DOOR CONTROLLER,D43,Active
a0yDO000000QRipYAG,D44,CAR DOOR - ENCODER,D44,Active
a0yDO000000QRiqYAG,D45,CAR DOOR - GEARS,D45,Active
a0yDO000000QRirYAG,D46,CAR DOOR - GEAR REDUCTION UNIT,D46,Active
a0yDO000000QRrYYAW,W18,COUNTERWEIGHT GOVERNOR - BUSHINGS,W18,Active
a0yDO000000QRrVYAW,V99,PIT - OTHER,V99,Active
a0yDO000000QRrWYAW,W04,COUNTERWEIGHT GOVERNOR - BEARINGS,W04,Active
a0yDO000000QRrXYAW,W05,COUNTERWEIGHT GOVERNOR - SHEAVE,W05,Active
a0yDO000000QRrZYAW,W19,COUNTERWEIGHT GOVERNOR - CONTACTS,W19,Active
a0yDO000000QRraYAG,W20,COUNTERWEIGHT GOVERNOR - GEARS,W20,Active
a0yDO000000QRrbYAG,W21,COUNTERWEIGHT GOVERNOR - JAWS,W21,Active
a0yDO000000QRrcYAG,W22,COUNTERWEIGHT GOVERNOR - REBUILD CWT GOVERNOR,W22,Active
a0yDO000000QRrdYAG,W23,COUNTERWEIGHT GOVERNOR - SHAFT,W23,Active
a0yDO000000QRreYAG,W99,COUNTERWEIGHT GOVERNOR - OTHER,W99,Active
a0yDO000000QRrfYAG,C04,STARTER PANEL - OVERLOAD,C04,Active
a0yDO000000QRrgYAG,C05,STARTER PANEL - FUSE / BREAKER,C05,Active
a0yDO000000QRrhYAG,C06,STARTER PANEL - TRANSFORMER,C06,Active
a0yDO000000QRriYAG,C07,STARTER PANEL - POWER SUPPLY,C07,Active
a0yDO000000QRrjYAG,C99,STARTER PANEL - OTHER,C99,Active
a0yDO000000QRrkYAG,D01,CAR DOOR - SAFETY SHOE/EDGE,D01,Active
a0yDO000000QRrlYAG,D02,CAR DOOR - LIGHT RAY,D02,Active
a0yDO000000QRrmYAG,D03,CAR DOOR - VANE BEHIND ROLLER,D03,Active
a0yDO000000QRrnYAG,D04,CAR DOOR - OPERATOR,D04,Active
a0yDO000000QRroYAG,D05,CAR DOOR - HANGER,D05,Active
a0yDO000000QRrpYAG,D06,CAR DOOR - CHAIN / BELT,D06,Active
a0yDO000000QRrqYAG,D07,CAR DOOR - CAM,D07,Active
a0yDO000000QRrrYAG,D08,CAR DOOR - GIB,D08,Active
a0yDO000000QRrsYAG,D09,CAR DOOR - DOOR CONTROL BOX,D09,Active
a0yDO000000QRrtYAG,D10,CAR DOOR - DOOR/GATE,D10,Active
a0yDO000000QRruYAG,D11,CAR DOOR - MOTOR / BRUSHES,D11,Active
a0yDO000000QRrvYAG,D12,CAR DOOR - DOOR SWITCH,D12,Active
a0yDO000000QRrwYAG,D13,CAR DOOR - DOOR OFF TRACK,D13,Active
a0yDO000000QRrxYAG,D14,CAR DOOR - AIRCORD,D14,Active
a0yDO000000QRryYAG,D15,CAR DOOR - DETECTOR / LAMBDA / ETC.,D15,Active
a0yDO000000QRrzYAG,D16,CAR DOOR - GATE SWITCH,D16,Active
a0yDO000000QRs0YAG,L21,SELECTOR - DIGITAL POSITION SYSTEM,L21,Active
a0yDO000000QRs1YAG,L30,SELECTOR - ADVANCER MOTOR,L30,Active
a0yDO000000QRs2YAG,L31,SELECTOR - ADVANCER PANEL,L31,Active
a0yDO000000QRs3YAG,M06,GENERATOR - BEARING,M06,Active
a0yDO000000QRs4YAG,M07,GENERATOR - BRUSHES/RIGGING,M07,Active
a0yDO000000QRs5YAG,C03,STARTER PANEL - RECTIFIER,C03,Active
a0yDO000000QRs6YAG,M08,GENERATOR - COMPOUNDING,M08,Active
a0yDO000000QRs7YAG,N05,MOTOR - ENCODER/COUPLING,N05,Active
a0yDO000000QRs8YAG,N06,MOTOR - COUPLING(MOTOR TO ENCODER),N06,Active
a0yDO000000QRs9YAG,S11,MAIN MACHINE - COUPLING (MOTOR-TO-GEAR CASE),S11,Active
a0yDO000000QRsAYAW,S12,MAIN MACHINE - ENCODER,S12,Active
a0yDO000000QRsBYAW,591,CONTROL ROOM SHEAVE CONTROL CAB-OPERATOR,591,Active
a0yDO000000QRsCYAW,592,CONTROL ROOM CONSOLE,592,Active
a0yDO000000QRaUYAW,523,STATION CONTROLLER,523,Active
a0yDO000000QRaRYAW,520,STATION DOOR OPTO COUPLER,520,Active
a0yDO000000QRaSYAW,521,STATION DOOR OPERATOR,521,Active
a0yDO000000QRaTYAW,522,STATION PROXIMITY SWITCH,522,Active
a0yDO000000QRaVYAW,524,STATION PASSENGER DISPLAYS,524,Active
a0yDO000000QRaWYAW,525,STATION CCTV,525,Active
a0yDO000000QRaXYAW,526,STATION PA,526,Active
a0yDO000000QRaYYAW,527,STATION WAYSIDE COMMUNICATION,527,Active
a0yDO000000QRaZYAW,528,STATION UPS,528,Active
a0yDO000000QRaaYAG,540,TURNING SHEAVE PUSHDOWN SHEAVE,540,Active
a0yDO000000QRabYAG,541,TURNING SHEAVE BUFFER,541,Active
a0yDO000000QRacYAG,542,TURNING SHEAVE,542,Active
a0yDO000000QRadYAG,543,TURNING SHEAVE ROPE OILER,543,Active
a0yDO000000QRaeYAG,550,MAINTENANCE AREA CLOSURE DOOR,550,Active
a0yDO000000QRafYAG,S47,MAIN MACHINE - DRUM,S47,Active
a0yDO000000QRagYAG,S48,MAIN MACHINE - EXTERNAL GEARS,S48,Active
a0yDO000000QRahYAG,S49,MAIN MACHINE - GEAR,S49,Active
a0yDO000000QRaiYAG,S50,MAIN MACHINE - GLAND PACKING,S50,Active
a0yDO000000QRajYAG,S51,MAIN MACHINE - HEATER,S51,Active
a0yDO000000QRakYAG,S52,MAIN MACHINE - HELICAL GEAR,S52,Active
a0yDO000000QRalYAG,S53,MAIN MACHINE - HYDRAULIC PACKING,S53,Active
a0yDO000000QRamYAG,502,GUIDEWAY GUIDE RAIL,502,Active
a0yDO000000QRanYAG,S54,MAIN MACHINE - INTERPOLES,S54,Active
a0yDO000000QRaoYAG,S55,MAIN MACHINE - ISOLATION,S55,Active
a0yDO000000QRapYAG,S56,MAIN MACHINE - LINER,S56,Active
a0yDO000000QRaqYAG,S57,MAIN MACHINE - OIL,S57,Active
a0yDO000000QRarYAG,S58,MAIN MACHINE - PINS,S58,Active
a0yDO000000QRasYAG,S59,MAIN MACHINE - PUMP MOTOR,S59,Active
a0yDO000000QRatYAG,S60,MAIN MACHINE - RULON LINING,S60,Active
a0yDO000000QRauYAG,S61,MAIN MACHINE - SHAFT,S61,Active
a0yDO000000QRavYAG,S62,MAIN MACHINE - SHEAVE/BEARING/DEFLECTOR,S62,Active
a0yDO000000QRawYAG,S63,MAIN MACHINE - SHEAVE DRIVE,S63,Active
a0yDO000000QRaxYAG,S64,"MAIN MACHINE - SHEAVE,SECONDARY",S64,Active
a0yDO000000QRayYAG,S65,MAIN MACHINE - SHEAVE 2:1,S65,Active
a0yDO000000QRazYAG,S66,MAIN MACHINE - STOP MOTION SWITCH,S66,Active
a0yDO000000QRb0YAG,S67,MAIN MACHINE - WORM AND GEAR,S67,Active
a0yDO000000QRb1YAG,S68,MAIN MACHINE - WORM SHAFT,S68,Active
a0yDO000000QRb2YAG,S69,MAIN / BRAKE - CABLE LUBRICATOR / CARPET,S69,Active
a0yDO000000QRb3YAG,S70,MAIN / BRAKE - GUARD,S70,Active
a0yDO000000QRb4YAG,G31,HOISTWAY - HOISTING TAPE,G31,Active
a0yDO000000QRb5YAG,G32,HOISTWAY - TILLER ROPES,G32,Active
a0yDO000000QRb6YAG,G33,EARTHQUAKE PROTECTION,G33,Active
a0yDO000000QRb7YAG,G34,ROPE SHORTEN / TENSION,G34,Active
a0yDO000000QRb8YAG,G35,SHEAVE BEARING,G35,Active
a0yDO000000QRb9YAG,503,GUIDEWAY FLYING SURFACE,503,Active
